,row,total vitamin d,total calorie,total triglycerides,potassium k,linoleic acids,thiamine,vactochrome,sugar,provitamin a,saturated triglyceride,total saccharides,total folate,total nicotinic acid
2206,"Pumpkin, flesh, fresh, steamed, Whangaparaoa crown",1.8980152279558806,139.91219063270512,2.923068085267747,373.9118978463398,1.5201460109102147,0.5582838695723911,0.9367534164802874,13.913150006011719,1479.9454292130904,4.139948814820594,10.884364840106784,7.612748854349143,0.8738968664693196
621,"Taco shell, corn flour, baked, commercial",2.2092069244730737,1854.575095163528,21.65916135061094,229.40171216716112,7.710773917465132,0.5986839316406883,0.08452271000569787,7.2742493118477505,28.733961652585748,2.4830588082617924,50.780672918811106,22.037398905875012,0.09106116991461333
1370," breast, grilled",1.6311118931691553,741.9103183739828,4.4660374745011335,320.343064186229,,0.08813721293150006,1.0658699995587757,2.775077802910355,23.832177756783587,3.522224850030266,6.945378699057295,20.21807335909498,18.44462403849137
1821,Fruit roll,2.389840887737692,1357.6972943736735,9.88877216570768,203.41192294491978,,0.5651399307018926,0.7300381256784148,47.74468970664522,24.252959522382213,5.033671356766023,84.27890418825224,20.528924638729688,8.513366198346594
577,Oatmeal,1.9431258868496237,1460.8260712464557,1.1505451613723494,471.34177774496453,,0.25603210358127326,0.9094894154784339,5.534639025563316,122.88523143491857,7.917528651789624,61.79987704230581,31.87901547756113,4.627008544177437
1423, forequarter shoulder square cut,4.565338611472209,655.7019221515566,1.4050888918594442,336.69520813381604,6.621032872037331,0.3262507496657406,0.0386258438679091,3.829962606995223,78.65818991125785,9.922975982243749,5.111140802432728,19.79903222343943,7.272851596785943
2245,"Sprout, mung bean, raw",1.6338621983974713,185.51964010663193,3.050296610360739,110.76156647782639,,0.18653292917664713,0.07329248841957581,0.9949686737152036,68.52166168302837,4.59228188800955,5.405548880779373,36.427736072066295,0.059016181968197357
878," deep fried, McDonald's",3.0507080928960226,1057.2858330773768,20.683517636628473,405.97983277740286,0.23044753023508302,0.21009303707502308,0.47269373030037776,11.863260429577606,51.240630563363204,6.031794340702456,24.421559168745745,66.33790216421055,7.777358319499167
1322,"Beef, corned silverside, raw",0.37696306424572984,342.9938890351318,6.531102928528033,197.32425383473574,4.012448689265348,1.3841807873653782,0.6124009170749882,1.1000742294029964,29.826853388967095,2.7753508691156084,12.786362291405927,3.002822499749323,7.913544074887387
1405,"Lamb, forequarter & hindquarter assorted cuts, cooked",0.29759611016372933,1123.5496665406038,24.711056079388747,237.89221134933936,1.4623370242167393,0.0583410531693352,0.1496408441186261,0.7679437048270928,128.43168250939695,1.2847930793866666,4.033285483188433,28.949538259686747,16.733917085557312
1528,"Pate, chicken liver",0.1058492345091376,1616.0017038096616,35.37151334239698,125.19586844712963,,0.03610056356129347,2.5429573821667186,13.457242554506006,108.38420961044604,11.579137701482207,0.9686597236818466,124.11139486642291,10.542305348933576
301,"Coffee beverage, instant, dry powder with water & milk standard 3.3% fat",2.059085831735963,76.7894780890568,2.8762515188222566,22.784300562116442,5.476848623077773,0.68255620211354,0.616147613718483,9.30700192219407,20.596236133989564,2.3416513473294,5.412952516891105,3.870961639923333,2.5547927333860274
2030,"Broccoli, raw",0.1683497778353108,189.41219068918795,3.366127695993067,418.92541089764075,4.474440825962117,0.04140016676434824,1.1605839528340842,3.1145523269794726,546.76130866677,4.6447662167519645,2.307443391678105,32.861940034058065,4.434401171749011
516,Toasted Strawberry and Rhubarb,2.299564657628568,1273.402648335618,10.362920848740382,426.1664445042621,2.5118767626385408,0.03187855726490885,0.04937681367720717,23.265227458017375,49.319418066376016,6.022163515407993,50.38921286377922,32.503738476491705,2.32266183420834
1229,"Lychee, canned in syrup, undrained",0.8453731637332617,362.93736857643046,1.9757728823606973,40.301072088871734,2.3965043311473084,0.5664219046076528,0.19687475010669253,23.618991560698916,75.96617078418646,6.182387973830118,24.366085642593916,17.672692452697454,1.447353972410591
57,"Bread roll or bun, wholemeal, fortified",1.8651273265840542,856.514286584322,7.733436794540911,281.4658912648154,0.16313193536122272,0.7400874158735653,0.1383775739525449,4.001372560888365,154.66132168995233,2.147070980360484,38.972647046755284,124.38659793324535,6.038022117785884
2102,"Cucumber, telegraph",2.3576597694397954,12.344396949036906,2.5954200024247647,136.36147687256747,2.658597599109554,0.29389227507639903,1.147644420823163,6.37200859230039,53.974531371804204,2.746404535868837,0.8220530771840306,48.572248802265364,6.376082385642453
1741," pasta, chunky vegetable, tomato based",0.25069241983495893,301.43212083751746,9.349973804032214,473.67697228131505,,0.09275550294313577,0.2469621271459666,1.112777227165905,1027.773252895794,0.43875312234944885,29.54459002726398,31.937770196410526,0.7223956215375527
2220,"Red kidney bean, drained",3.20240988329002,426.6004609601139,1.894864704692671,234.81636504760115,3.4879618071005045,0.17149318309597228,0.20941986043147232,4.649366971234977,63.56093987247693,5.433062056342503,4.440990158457227,1.0010738974522297,3.8504857669773105
1073,"Flounder, flesh, baked",1.9852711872850202,390.8009395805787,1.4787804242511977,502.47872312385823,3.7153736271657856,0.20309945862385365,0.5672798593740183,1.680768279478946,122.78492262063365,1.136786301830254,0.6185784988308594,4.540482741525464,9.574422863921622
740,"Ice cream, standard",0.5640004479840863,669.8468961649064,6.738913006906473,340.6515544366779,1.5028665178270746,0.22802523531237195,0.6243670284744316,17.365022703327156,97.7605074484694,9.131531583656987,31.56072406145762,38.39657260272961,2.340525097547359
136,"Cracker, rye",1.4760549080873009,1453.023240473885,0.8439585757790673,424.8022903446417,,0.3756226996621849,0.3303804031147853,3.5759250516611525,28.184619227851343,4.144967227768592,77.57804101578115,29.06586638927356,7.057844163081056
1855,"Snack, popcorn, candied",1.258229654593198,1704.2493358262302,7.064724670106644,199.576859405778,1.604762003571262,0.0472125259697318,0.5536847177767006,43.96604157629351,1069.6877847018532,9.172515356326457,93.20982779015688,0.41807689686368565,3.145996572784159
1548," beef, with no added fat",0.7490930612410316,855.1888897126771,24.329660666471224,165.27902153166065,4.677306629059789,0.6382005636193354,1.001768153892552,2.0285114489721723,66.17516649083211,9.407585029918751,17.93791854024432,83.73167912314301,3.5516684665285556
1975,Sweet,2.162536619175825,1702.4172486131245,3.7873442922953178,74.7957721690298,3.321997602943687,0.6865681203884324,0.8352968382180436,81.63485402203553,67.85808826695745,1.2826722935780097,92.58680222117898,22.696659253715254,1.3408871654884624
1223,"Kiwifruit, Zespri SunGold Kiwifruit (Gold3), Zespri, raw",2.976518688192162,137.23496227220454,2.9372557411661044,197.6931060987959,0.07765575271882211,0.4653632020390449,0.02628892600045911,10.176645658000275,8.852652139077751,0.04716844405003718,3.083331271294856,2.1631459488957567,1.233336197482104
1499,"Venison, medallion, Silver Fern, cooked",0.21192441603011855,507.4180813388594,3.707771354380143,231.51136082648924,2.017143012403494,0.2159473389648309,0.46265998409525977,5.6745773861199185,6.703211672882843,5.47155437991977,1.140369773213699,20.93033651020469,6.994421803365139
2269,"Tofu, regular, firm, simmered or pouched, no salt added",3.6007571982382927,448.2657367205579,14.775336707836153,89.71675424102504,0.011242777674119075,0.24763505808712005,0.331140817904744,0.9824867385435637,135.61834535398384,1.0940416889121471,3.209937063653464,2.3119016263454046,0.8808467722133413
1129,"Tuna, canned in water, assorted flavours, undrained",1.5357173991518618,186.38113550090344,2.9788216826654277,273.9325109111162,2.0317624020190768,0.6952382274196849,0.5390073266047863,0.17426900626271502,192.7041692450727,1.5097457250841366,10.843538244245337,26.407496650273963,16.254479105383446
696,"Cheese, mozzarella",2.6386481282968948,1194.3116383499437,20.358924432494533,80.77944850320091,,0.37978655963904284,0.7614836310065669,1.0004084635286097,240.6526549224584,9.33765829529786,0.10868893819564598,5.7466679110510235,8.142443506752095
2192," fries, chunky cut, precooked in canola oil, baked",1.496074843685033,872.4466577858718,7.8717885612866425,537.7586323448799,,0.4271904999324441,0.27630146320880977,5.573666490215221,18.382878441398365,1.2604319838847733,20.854463092147604,92.68560728110965,2.592164300970308
1472,"Pork, lean, stewed",0.37086087142350077,669.3509473641134,5.89335360210711,446.43702499569287,,0.19023535610111178,0.48500219257434185,1.7267086150341775,38.077671924428394,0.11495012892263512,9.566518982282595,64.30264626823883,13.173318348534288
118,Bun,3.163324842203964,1253.8888868227168,4.687460163797532,196.44964712055526,,0.5620828717271211,0.4572292799201928,16.39681109420183,177.7700206527271,1.3273012506165471,45.46545722535129,65.49500701023186,4.359553779702044
783,"Yoghurt dessert, Greek style, chocolate flavoured, sweetened",2.1387745246819065,504.2465295372456,9.955928047000093,225.08251647472224,1.2244599140132917,0.33248701562854116,0.34924709127177117,3.8957723742986063,20.431172422702332,5.806701532056566,6.6919445871599414,34.01976795825218,3.5255435623863844
645,"Butter, semisoft",6.14219860030872,3048.6402156517647,74.03430671568618,26.93417010529797,5.30879253392963,0.2660532406712965,0.6331186235466304,4.080558871368571,575.7635679976673,52.107213709661465,9.368638825851225,16.23214733326609,0.17028924344756674
1055,Oil,3.8203543707197505,3588.842073093775,100.95916362385522,26.15040847995151,59.51110364642101,0.9147215050896209,0.5193293053637172,14.821013286617433,19.431928457373786,11.109387938121458,1.6066849781733266,7.010220372398261,4.804776443171311
1501,"Venison, mince, Silver Fern, raw",2.0925504650079656,382.4853854760385,5.34666807245397,335.31617355865694,5.407467120195417,0.2082258363912968,0.13798569849080486,4.578397126488364,105.1549613539597,1.2435782390314152,14.159420128168042,46.83614312836495,12.133199521418263
681,Cheese,0.46111888987632177,1564.305535392082,31.815735049989875,64.30325931038463,0.1752894270657055,0.6189712802175771,0.8305403258532696,12.889296197942471,84.95424042964729,18.99274925146393,4.967287511181509,25.77206404191949,3.007891795346648
862,"Burger, cheeseburger",3.942136975538013,1174.1324404465036,23.715260800755303,183.30989721539564,,0.21260374444449995,0.01832419235874018,3.623033754494219,30.91019170072026,4.995445106892666,14.472184873971925,18.54088175460441,7.701366747679858
2241,"Spring onion, bulb and stalk, fresh, sauteed",1.7165963636341421,255.51132210858094,4.637930358933769,289.4459832586814,3.2209661908108567,0.018011040589355154,0.410392399293123,9.05997163957698,69.5916985631621,0.8508300953703785,6.653589573011436,36.900724996324655,4.26058549256918
1385,"Chicken, deli cooked, skin",1.0511633857434535,1609.370286452229,25.99374363593311,265.59197046675706,3.6859675393035927,0.42963507416879987,0.08307088669005513,8.127772245233817,57.77094270677508,3.3849305922620125,6.971855988798735,22.270337708403638,9.450888093057655
1572," lamb, boiled, drained",2.1086486736899936,963.7333558281979,4.848546550981032,219.51393905921694,0.5583668522139886,0.054319890073569424,0.10730460517574256,7.033480123923374,2.743378376167499,7.027752482945761,5.7097922263055345,22.851469328339732,5.092304410957338
813,"Yoghurt, premium, assorted fruits",1.350988860159026,514.661442130574,2.77682447260442,194.45207939929742,0.7538354401507152,0.5662614278097491,0.7378001847056852,0.34471633635450516,191.13968409706416,11.090805523445358,12.629766094551723,51.36547553756105,3.25023350641295
1908,"Chocolate bar & block, Dairy Milk with Crunchie, Cadbury",2.538447236842732,2001.478071485266,24.968200217592884,371.70302511312616,5.448750181486081,0.7641322516124796,0.5382680779565869,62.54545625301986,4.176097581044482,15.38800712209111,72.89658810536328,41.50225946567289,0.5222847305198881
1482,"Pork, schnitzel, lean, fried",1.690479368230314,584.3479416870088,13.079624782581922,578.1289265023374,,0.9658256071260887,0.038074706429783486,2.103126134393186,113.72135773883511,2.6282478413652877,2.472992341230179,20.118105186383545,10.736602895954524
1188,"Date, dried",1.3541517815141073,1115.5473030638389,7.330906025364195,787.1473229777462,1.5515808369720208,0.2509021626841579,0.33987757297069077,62.877535807279685,161.92018817054702,2.5152305392320042,69.08267026311353,4.6961691691170895,0.6530980741418637
107,"Bread, plain, Panini, prepacked",0.5739557715674203,1361.2677768835965,17.469420509275913,146.95096588244766,,0.7226992349469992,0.34198910335352395,5.060816525797861,52.472507198578136,0.12986416580117,42.044102624463456,31.12165208645641,0.7617838016739529
2188,"Potato, fries beer batter, baked",2.1091935823043664,719.6740611176057,23.707981057936475,478.61623717731493,6.97307945531351,0.41392236957232303,0.4689791092376181,1.9997311083745004,14.290475611267437,2.831294994471255,22.336174131681457,91.22128556858013,0.5968645748430268
275,"Wine, white, medium dry, (12% alcohol by volume)",1.3578754504639174,374.86891125571924,10.351643084509844,44.439606898523415,5.73423345827418,0.4852706816351913,0.6966251839029134,14.0478641243641,9.973911049433921,3.3775196217162824,3.130322409088,26.35729093082797,2.0945897157765927
1764,"Cockle, boiled",0.32312948633292016,205.22020196331655,11.0934530228866,118.70075638795501,,0.033651356094263986,0.4890499967535116,3.923132475072601,87.10055966285023,1.5191747875199533,12.813036930750762,100.80404613293531,0.7906311746952785
132,"Cracker, rice",0.2310976795196678,1556.7884079726487,3.4013562606240115,144.57353854772728,,0.6254533769109312,0.41615043982122457,3.33640071196793,12.99838944135756,4.392875456694803,63.213668457650236,37.25954134184159,5.158863696411642
504," Kellogg's, fortified",2.1878260590086533,1599.1865371831639,14.798202519798677,137.19156442968642,,0.344536063596254,0.6547621196026657,21.038414768082305,56.82882826191219,4.646555892164114,65.78443071819414,518.9366301456124,13.844485823367055
1985,"Asparagus, canned, drained",0.26519341447116984,115.50211362840412,9.370439812340045,187.66325187820297,,0.20670345757077424,0.2866660503566937,4.666271635000266,297.8928186586438,2.3827434640561904,0.5041830435551713,77.86126832125446,1.1972473786995852
163,"Garlic bread, made with butter, La Famiglia & Signature Range",3.9420028749668563,1757.1748896620495,21.961299864253302,39.67646558435248,,0.35763637994026143,0.4509083101524281,0.4175255786658263,75.55895074166176,9.286591422905763,47.32661436674706,36.21969874892432,3.3164967803035603
1165, frozen,4.441626282036789,229.2673068905956,2.3780452089273667,314.5837117424984,3.6366918862857975,0.5975834082858231,0.19690928767716215,6.856989939207269,166.81622598334545,0.2602632075173469,2.733994637807193,32.85897040026215,3.1623510507789687
1339," hindquarter fillet, fast-fried",1.1243425453597267,703.6092790757422,7.8721362420974845,454.2710627985129,1.1472292277087557,0.07540569507982223,0.18186644569882984,8.039409520183959,78.58771707326807,0.2483244075086386,11.817616468152284,6.526685593537273,2.82583530595074
483,"Light 'n' Tasty, Apricot, Sanitarium, fortified",1.9352302078786585,1334.2176338854565,2.175322681796765,304.5739465306325,3.7337051863560324,0.5828277895659837,4.096029517028551,28.384447715532577,54.56939019399903,3.393569082774838,74.80724468333011,545.8654894111048,6.186041674934651
1524, roast pork with mashed potato & vegetables,1.7031358098235407,396.1314298044592,9.342395178098249,270.88831684520545,,0.4971271359935708,0.7133842369093906,6.621516263699977,516.6787587759778,4.923199770045288,13.809380527960407,18.431287415177316,3.004687368066662
1419,"Lamb, forequarter shoulder boneless rolled & netted, separable lean, slow-roasted",0.7471015372321299,839.7232596811868,2.7678221408465635,301.07963932635994,0.5745447017702587,0.5991162373380761,0.3320049593508994,3.4129737866702112,38.42481781329364,5.674251543628705,10.343005341624565,48.42716636995479,9.190192234982238
2006,"Bean, fresh",0.3567021122676277,262.2861885736868,8.253554477216909,196.29331001330766,1.641526284476302,0.5866087073992615,0.19230044989569361,8.895048048215973,343.56212440915954,5.071977757736322,11.159887219754264,2.7889456498585012,5.007799087413422
981,Savoury,1.0324361024392796,750.7827173941979,3.535029435022773,229.20621039736915,1.030329464893875,0.7867238503015551,0.589643827670247,0.5014393903163279,50.54518492346427,3.203433306887635,6.376354074718257,5.824135247314631,8.875817206894883
1206,"Grape, white, flesh & skin, raw",0.3955670659494358,355.4906095163318,9.464368928874126,276.8000110426812,,0.12957886877859182,0.6098306646844875,15.149310114085301,60.91600027237273,3.527354018277185,13.302294870997365,46.9745591066316,0.01579702042573866
29,"Biscuit, Milk Chocolate, Digestives, Arnott's",2.703991211800318,2005.7999778431517,13.347515754120181,265.64119387324223,1.3476416144300385,0.6596753795948309,0.12200531484242905,40.11974150331421,172.2333456042469,10.516139536029922,63.79387926284371,118.01385372582001,1.2424984116473667
407,"Soft drink, assorted tea flavours, reduced sugar",0.7006509767211303,133.14117397027132,9.668550480813488,31.45276189193264,0.07366572523136564,0.8809258270711144,0.19456687464994032,6.332283909643972,9.507085726562229,2.1974524348210798,3.058682229921267,20.320233641876275,6.050142862044328
967,"Sausage roll, individual size",1.0595694560854862,1148.6902400154866,13.576072993411746,97.16976188678612,2.0207273278652247,0.09024919394416908,0.0931764369457316,14.394116745821414,22.816362945367853,8.431176011627285,30.825237774232875,3.1536722259234473,5.550674699623839
1633,"Nut, raw",4.655912334154435,2496.07649262253,60.392480181939625,582.5277138001012,4.630079400192367,0.5832617642501533,0.5235450297831743,6.358138649143129,57.780179701788796,5.673352140205982,19.00813023409132,22.148229914137346,2.8812779901577166
181,"Scone, white",0.5386387860927474,1074.1581290423455,5.21620730691339,255.90299629565928,1.973685254837358,0.2583147784673775,0.1978727695831302,18.400517621190428,68.18791190662319,0.10414170823652213,49.04711715837336,14.143224281952701,2.5698256390127385
1733,"Pickle, sweet",1.490860119912229,626.8794970997187,4.751875509138662,64.95533320552049,,0.05516739191289624,1.0031050880534875,40.04772993065163,75.0219118278885,3.6710161140041677,22.644371060270643,72.24316468541944,2.6920171113258755
353, fortified,2.7575969140439054,1091.2607581068862,2.2632022166867576,61.34928984089311,2.0686494671286724,0.48618478486021766,0.16034489453926534,51.73277773863026,118.51316797316413,3.7662201823131785,56.96540458503062,60.58935559408491,1.0790343891156633
2094,"Choko, flesh, cooked",0.17199482661171683,161.65504615764814,9.092182387814958,145.37324376485856,,0.14305026577282495,1.0485198716305406,2.6135446901668535,9.139715636553191,2.912821302894343,14.215376879199288,36.63974945170465,1.9268743801992805
1729,"Gravy, assorted flavours",1.5213835085037246,94.69309637276213,1.3602752700379892,28.163165582322517,4.606858803367451,0.34982234524749867,0.08165987688019867,1.515262457164765,101.15294003868061,1.5402686621058082,11.858668714311532,40.59746002652115,1.341384490692423
365, grapefruit,1.6816072263829325,184.26582118238633,3.924063778204407,90.43168440373557,,0.5858477686953069,0.25463910108117344,0.7591812529678226,152.37862757336475,0.7782535770913105,3.5892658059858844,16.06866439336724,1.15361387261617
866,"Burger, hamburger, McDonald's",2.7830267779632396,1119.3064219025491,18.806174872865906,157.41747508908628,,0.6342826367785313,0.548268113652948,2.324223970430648,128.25380885519283,12.1551499345975,40.797132183394936,6.173295862071089,8.440351255562
1417,"Lamb, forequarter round neck chops, separable lean",2.2418640556868596,1178.19877610417,16.96244564707842,332.96731823296733,1.8665208818188788,0.029274480929453176,0.9480715270773018,3.344463882458912,19.543584877846204,1.650302899425828,5.34600551351052,0.35686931706686686,9.550153997029067
934,"Noodle, pad thai with chicken & egg, Thai",2.3529005197917945,702.3163091290284,12.703445362881599,130.7025961781994,1.1282391009485726,0.20452877697267646,0.6871114633945599,6.031260093579666,29.217380643206866,2.4683215693851857,27.704809247016627,31.632214977653753,0.053230197121095335
706,"Cheese, processed",0.8415838573861384,781.2700408769934,21.457683568877307,179.06740715113818,4.403819842926091,0.050372858341438405,0.6447132338390104,2.390141302787426,235.67337567778264,8.109338934079062,0.415428281472197,19.87405399173388,5.874294036026282
1318,"Beef, canned, Corned Beef",1.3539359523421959,811.1531605023517,8.16366498307176,139.66367371796946,0.6724581025154321,0.1764559367562272,0.10420330400536941,0.11381417872160887,56.733780054985374,0.9837611972184925,10.81874685876573,28.863197629148,10.166622481034786
1815,"Corn snack, assorted shapes, cheese flavour, salted",0.6146159215100935,2130.689858385036,41.63549126014465,359.4783472651447,7.180055601592336,0.6907536997253607,0.7300416883212777,5.4348651801590435,256.1941174148403,18.119368804981068,60.526543237851634,53.52945584144463,0.587325959828825
128,"Cracker, mixed grain, Litebread, Huntley & Palmers",0.905685115401903,1498.49751593692,8.97490971440187,187.0187824119663,1.4290775212062319,0.4981700284972304,0.03906450939587141,1.0212396431726685,0.11954701331004093,3.848819718485262,54.14740998519922,37.01500676390704,0.17073872662352585
2226,"Seaweed, sheet",2.0206504566662877,888.5440837874573,3.0793277723630474,2712.716327969059,0.5855567533339454,0.47384924720883836,2.815677249750774,3.35258058731523,8644.566316525095,0.8349581828972313,2.753578243755573,11.266287671040235,24.196442281795523
1033,"Margarine, summer gold, canola, monounsaturated, 70% fat, Pams",0.29142466677540163,2611.6746787410884,62.054152161911325,31.15037547164103,21.129905785698543,0.143628207134146,0.312287189631247,4.729888193504828,266.96141953969146,12.668938884133174,11.017572086728485,10.066248908404292,0.5361302086975176
381,"Non alcoholic beverage, kava, prepared",0.5717741872769102,118.27753880001318,2.043882849202572,42.710054322611704,3.117724032692229,0.24454330098728388,0.08435306407938958,5.2854493586675595,1.967363172097538,4.365867874826184,9.323378847135606,62.016884424538425,2.8808021955392
1386,"Chicken, deli cooked",1.7078577121963092,845.3797966609632,1.593510828679035,416.32297357140726,1.3100068659946045,0.6957389066882842,0.35383730119732343,0.025483869847777417,84.50552070807443,3.270510236244263,2.4485608118852773,7.908016893175386,13.349103319202309
341, orange,1.7303485639576965,215.22106823607385,6.8172519738289195,60.142140224212056,0.1216935607439594,0.37784498677549505,0.2717354386951891,7.48421281954499,98.56607169817815,0.761024581450057,11.662946269165491,13.493813345749007,0.0360307050479038
2069,"Carrot, flesh, fresh",1.5697944295442583,188.44909429404743,6.762870674206409,153.89448205556505,1.5000477864963835,0.4847298099977616,0.9962274928535472,1.3402164075508836,5235.084772603752,2.777036572745301,17.89701836612845,41.57725524010001,3.1313999950813054
735,"Ice cream, Paddle Pop, chocolate",4.6912204881125135,659.1370306484571,2.310674919075649,152.7168627808196,2.9242689478475516,0.4606537547724198,0.36885398415186027,25.383940134800312,23.269357272157894,3.173924159057048,23.671909294531137,0.9768380451453922,0.6322953090883985
413,"Soft drink, carbonated, cola flavour, artificially-sweetened",0.809199266392389,52.110835884154746,3.2407180413092815,2.421332037132076,0.6463110700348854,0.3212339735304254,0.19257453223535456,4.886533316098634,101.55946727286161,5.077061766762259,10.293398596298827,25.103455121586986,0.7173262284207166
514,"Toasted Muesli Super Fruity, Sanitarium, fortified",2.0218159859845284,1683.1785176220828,9.525189265330607,300.5032547739628,2.7391919458948393,1.3905819691067616,0.3497806458168077,32.36816834560726,50.33523022066724,1.8344143776157544,82.98599414668617,31.23123498537918,3.3446676552921057
1932, white,2.1738212816711706,2150.961911023091,38.8578733281267,337.6620775039417,,0.2802800824366105,0.10010690755320817,57.42930930676008,156.4644703855296,25.38604773945667,63.70336308437649,49.79068934940593,0.9573890296027163
1534, pork,0.7314775969884711,1582.4837280366837,37.41049975116788,187.40272182670068,,0.19870736905554595,0.2850467902662728,4.407325575813044,78.19665264994397,14.326444712591757,19.45086554121362,38.62192360175768,0.278517511205048
2146,Mushroom,0.8419118813900878,236.26723885980462,2.6839181273581367,388.88663752300204,5.295806614368725,0.16531636804014893,0.22784742009538053,4.4021076339147465,155.45586426968816,6.057856892289037,5.214768120857002,72.03161654623628,2.159883456089135
856,"Burger, Filet-o-Fish, McDonald's",1.4018711389461194,1196.6032740852422,20.48530110180103,176.19635884603485,,0.1642781606844782,0.22801253149397954,8.771717819516194,13.553156113949196,3.4948611338135365,15.226339353008232,29.702328944885338,6.61481404173737
1661,"Nut, unblanched, no salt added",1.495328475321029,2483.3346186466974,55.033318759552934,646.4719996909436,,0.06077803129445203,1.175592718029121,14.338822684946704,107.88621427981944,2.6021472790083653,13.286829202720599,28.011963707083858,8.076947165546287
684,"Cheese, reduced fat",0.7423135972519955,503.92795485154585,0.21898756722506363,86.60439695108973,0.9938562535272333,0.32404575032903726,0.03276995167658023,2.8937429662397687,21.900204211338277,1.9420980296136465,12.499793171198144,12.353346858253513,1.0976633484717926
1331,"Beef, forequarter chuck steak, separable lean, braised",2.382500279384732,936.4565767906425,9.794346566322504,225.84232794428675,1.207156846646315,0.08039045460147373,0.46957103112327714,8.301417086497587,25.880604171775516,2.6650160772143434,14.725447645377727,6.9887438298248,9.709438547696053
1285,"Plum, flesh & skin, raw",2.6737811783675274,263.7323098540897,2.27384032977262,202.00179651576298,,1.2880459687762282,0.3509848481127047,5.927680146395553,456.20711907925175,2.2833392012214797,9.37315529779287,20.737734821387416,3.283203399089209
795,"Yoghurt, Greek style, low fat, Cyclops",0.12632177465173805,320.31170115487845,10.510360528486306,208.40808251471944,2.2612813178600497,1.2425952630285053,0.1799800910741549,10.176067662112045,140.6459786733334,3.5525240390691786,14.488194110115142,0.39210871470238273,2.1045855940013976
1181,"Cherry, flesh & skin, raw",0.028247667122447744,158.14922381672324,3.9535215418390455,122.73739134094329,,0.6116017003334119,0.11308271784015748,15.139944406301106,51.25533900746528,2.3048006030820205,25.856586752620505,12.268488987180868,2.482862235865998
1987,"Asparagus, stalk, fresh, boiled, drained, no salt added",0.40683590087227944,104.19050354525153,0.21291129154683724,233.67898833257607,0.8097576861222573,0.8352396613347788,0.2645479316959558,5.870482623437546,282.86213001543865,3.965021976675763,1.2397726401041356,129.09152019408796,6.673861411100496
2196,"Potato, fries, shoestring cut, frozen, precooked in polyunsaturated oil",0.6482263640347875,1066.9594060675024,2.934095287599681,517.9123930216944,,0.2517480805821008,0.8088447346289961,1.942772086131704,32.70693515257243,1.0012480984355263,42.06813632702105,8.144891122227193,2.8155799127340466
1240,"Melon, rock, flesh, raw",1.7836188644408257,51.71090556617011,7.797447689977292,414.34239918417506,1.1478293996891242,0.799496970433598,0.0988404656919249,9.885064930463916,366.7742708494032,1.8590577348738853,18.122279435950908,56.53548468924363,1.0309548959967691
2110,"Eggplant, fried with oil",2.8829185192142406,1167.8404204503033,18.900605564895976,180.8657090483976,8.65789437973406,0.27317077289913516,1.5842014115226335,8.281606278195401,36.138318271042934,0.7776086852882429,9.8623559844183,3.4820810452584547,3.1004044876421832
2190,"Potato, fries tempura, frozen, baked, Wattie's",0.6633090788087986,786.2790618550489,4.611809525467823,262.5439809293032,2.3964092807933945,0.1527708663789384,0.13359389247149928,11.610372270318988,57.40711380007753,1.4548294210020767,33.345169265554084,31.402305053448508,0.7532318257084252
1412," forequarter rack fully frenched, separable lean & fat, fast-roasted",2.9730401128226585,726.4961239970145,18.155880240576153,378.5940327647233,0.3298382268370278,0.07879533414060949,0.09224550490753038,0.4458778663589002,52.22141051670842,4.41613688223647,9.344005273508818,39.1753501784963,6.587996689017744
704,"Cheese, processed",3.1928343697946775,1370.160909725415,30.6814770231762,29.58793060023966,,0.21365053043733528,1.2158916522678864,5.809783151679432,303.49264671580795,17.106580819018486,6.003959348188514,28.457431664535278,9.107935198133163
1429,"Lamb, hindquarter flap boneless, simmered",1.2902465016814717,1165.2451224588037,14.809293456763978,161.7704561032981,4.977185482681519,0.32732152640292667,0.1491211700489181,15.660137575944018,26.128806489510374,3.683019494003383,12.85636903394998,51.460798933369695,8.023390943771401
778,"Milk, transitional, fluid",1.4483667352081595,291.6359206572996,6.18793473260355,81.2976160087768,,0.7935740485689888,0.5037828811641453,10.283771371166221,2.4168426897623903,7.6429036052596375,14.316728751452855,39.043147100221596,3.8266282685799764
1043,"Oil, flaxseed",0.7593728651749174,3705.3112204217696,101.34300675091312,26.95655086807557,17.575818737187504,0.46447133288648673,0.877937929629382,1.3459536662107243,47.78864843434631,12.315810310535404,4.749226307437655,37.93639485612687,0.12711365726866583
920,"Fish, fingers, deep fried in peanut oil",0.2364101213668023,1124.4882763766152,27.200201280573626,182.34807699237382,,0.8783307110345566,0.2773450139273598,7.546614740891133,48.97544612135098,1.2888060692490362,22.673317140033276,9.609989989421184,4.3956744756835455
512,"Toasted Muesli Golden Oats & Fruit, Sanitarium",1.1514906934234446,1640.822308724026,9.223927717224434,382.9540140930512,3.1392257726861006,0.044866564751852356,0.4615833447250076,17.84681975978931,43.72701938552242,1.9079835858687195,61.890329614752595,59.63214245602599,0.8183139266583161
679,Cheese,0.46999774856615456,1545.196463958558,25.053726504033914,99.9538000171662,,0.5301597995637866,0.946938927277561,9.682156730841672,564.251812294394,19.68082491660095,17.55714801028151,31.821125615117076,2.151385527213883
